time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-01 18:52:14.067866+00:00,2021-07-01 18:52:17.036617+00:00,scheduled,assigned,2056,a_26654,WF_102,WF_102_26,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_26,,,,,,
2021-07-01 18:52:17.984000+00:00,2021-07-01 18:52:53.874000+00:00,start,inProgress,2056,a_26654,WF_102,WF_102_26,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_26,59f0d9de-179e-42fb-9952-002af69c5289,storing a new empty bucket in slot 1,,,,
2021-07-01 18:52:18.749000+00:00,2021-07-01 18:52:45.531000+00:00,start,inProgress,2054,a_26658,WF_102,WF_102_26,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thin&business_key=WF_102,ov_2,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'middle'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_102_26,035cbd72-3bb0-4194-853b-fecc2b6dd424,burning the workpiece of size middle and thickness thinfor 15 seconds,,,,
2021-07-01 18:52:19.131000+00:00,2021-07-01 18:52:19.131000+00:00,complete,success,2053,a_26640,WF_101,WF_101_25,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_25,,,200,0:00:56.249949,,
2021-07-01 18:52:19.146082+00:00,2021-07-01 18:52:23.771027+00:00,scheduled,assigned,2055,a_26666,WF_101,WF_101_25,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_101,wt_1,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'ov_1_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_25,,,,,,
2021-07-01 18:52:23.859000+00:00,2021-07-01 18:52:49.781000+00:00,start,inProgress,2055,a_26666,WF_101,WF_101_25,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_101,wt_1,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'ov_1_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_25,ebe7af99-8acb-48db-9e07-f21009836cbc,picking up and transporting the workpiece from the oven to the milling_machine,,,,
2021-07-01 18:52:47.302000+00:00,2021-07-01 18:52:47.302000+00:00,complete,success,2054,a_26658,WF_102,WF_102_26,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thin&business_key=WF_102,ov_2,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'middle'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_102_26,,,200,0:00:33.250046,,
2021-07-01 18:52:47.317887+00:00,2021-07-01 18:53:10.177223+00:00,scheduled,assigned,2061,a_26714,WF_102,WF_102_26,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_26,,,,,,
2021-07-01 18:52:53.646000+00:00,2021-07-01 18:52:53.646000+00:00,complete,success,2055,a_26666,WF_101,WF_101_25,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_101,wt_1,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'ov_1_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_25,,,200,0:00:34.499918,,
2021-07-01 18:52:53.646534+00:00,2021-07-01 18:52:58.162115+00:00,scheduled,assigned,2057,a_26693,WF_101,WF_101_25,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_25,,,,,,
