time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-06 15:13:07.724000+00:00,2021-07-06 15:13:07.724000+00:00,complete,success,2453,a_31607,WF_101,WF_101_30,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_30,,,200,0:00:20.906201,,
2021-07-06 15:13:07.755126+00:00,2021-07-06 15:13:10.052007+00:00,scheduled,assigned,2455,a_31610,WF_101,WF_101_30,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 1.0)]}",WF_101_30,,,,,,
2021-07-06 15:13:10.108000+00:00,2021-07-06 15:13:18.687000+00:00,start,inProgress,2455,a_31610,WF_101,WF_101_30,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 1.0)]}",WF_101_30,e6d0dc8b-db48-4265-b59a-c95f52f341f1,sorting the workpiece which is located at initial without using the nfc reader into the predefined ejection location none,,,,
2021-07-06 15:13:13.318000+00:00,2021-07-06 15:13:13.318000+00:00,complete,success,2454,a_31601,WF_102,WF_102_31,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_31,,,200,0:00:40.390595,,
2021-07-06 15:13:13.333015+00:00,2021-07-06 15:13:18.082999+00:00,scheduled,assigned,2456,a_31615,WF_102,WF_102_31,/mm/drill,http://136.199.130.208:5000/mm/drill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&quantity=6&size=30&business_key=WF_102,mm_2,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'mm_2_initial_pos'), ('parameter_end_position', 'sm_2_lb_1_pos'), ('parameter_burn_workpiece_size', '30'), ('parameter_quantity', '6')]}",WF_102_31,,,,,,
2021-07-06 15:13:18.124000+00:00,2021-07-06 15:13:34.187000+00:00,start,inProgress,2456,a_31615,WF_102,WF_102_31,/mm/drill,http://136.199.130.208:5000/mm/drill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&quantity=6&size=30&business_key=WF_102,mm_2,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'mm_2_initial_pos'), ('parameter_end_position', 'sm_2_lb_1_pos'), ('parameter_burn_workpiece_size', '30'), ('parameter_quantity', '6')]}",WF_102_31,40539a9b-7343-4739-bf2c-873cee0aa7fe,"transporting the workpiece from the initial to the mill or drill, drilling 6 holes in size 30 and transporting it to the ejection afterwards",,,,
2021-07-06 15:13:20.177000+00:00,2021-07-06 15:13:20.177000+00:00,complete,success,2455,a_31610,WF_101,WF_101_30,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 1.0)]}",WF_101_30,,,200,0:00:12.421874,,
2021-07-06 15:13:20.192891+00:00,2021-07-06 15:13:22.427241+00:00,scheduled,assigned,2458,a_31620,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_1_pos&end=hw_1_pos&business_key=WF_101,vgr_1,0 days 00:00:38,"{'value': None, 'children': [('parameter_start_position', 'sm_1_sink_1_pos'), ('parameter_end_position', 'hw_1_pos')]}",WF_101_30,,,,,,
2021-07-06 15:13:22.515000+00:00,2021-07-06 15:14:02.093000+00:00,start,inProgress,2458,a_31620,WF_101,WF_101_30,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_1_pos&end=hw_1_pos&business_key=WF_101,vgr_1,0 days 00:00:38,"{'value': None, 'children': [('parameter_start_position', 'sm_1_sink_1_pos'), ('parameter_end_position', 'hw_1_pos')]}",WF_101_30,582f7251-600a-4ea8-ab0f-ca9d40f2fdfd,picking up and transporting the workpiece from the sink_1 to the human_workstation,,,,
2021-07-06 15:13:35.333000+00:00,2021-07-06 15:13:35.333000+00:00,complete,success,2456,a_31615,WF_102,WF_102_31,/mm/drill,http://136.199.130.208:5000/mm/drill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&quantity=6&size=30&business_key=WF_102,mm_2,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'mm_2_initial_pos'), ('parameter_end_position', 'sm_2_lb_1_pos'), ('parameter_burn_workpiece_size', '30'), ('parameter_quantity', '6')]}",WF_102_31,,,200,0:00:21.999985,,
