time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-06-30 15:29:57.828000+00:00,2021-06-30 15:29:57.828000+00:00,complete,success,1013,a_13137,WF_101,WF_101_13,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 2.0)]}",WF_101_13,,,200,0:00:17.390670,,
2021-06-30 15:29:57.840912+00:00,2021-06-30 15:30:00.293997+00:00,scheduled,assigned,1016,a_13152,WF_101,WF_101_13,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_2_pos&end=hw_1_pos&business_key=WF_101,vgr_1,0 days 00:00:39,"{'value': None, 'children': [('parameter_start_position', 'sm_1_sink_2_pos'), ('parameter_end_position', 'hw_1_pos')]}",WF_101_13,,,,,,
2021-06-30 15:30:00.182000+00:00,2021-06-30 15:30:30.034000+00:00,start,inProgress,1015,a_13147,WF_102,WF_102_14,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_14,8ce3d5e6-7570-439d-906d-e5026791dd0c,picking up and transporting the workpiece from the oven to the milling_machine,,,,
2021-06-30 15:30:00.330000+00:00,2021-06-30 15:30:38.798000+00:00,start,inProgress,1016,a_13152,WF_101,WF_101_13,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_2_pos&end=hw_1_pos&business_key=WF_101,vgr_1,0 days 00:00:39,"{'value': None, 'children': [('parameter_start_position', 'sm_1_sink_2_pos'), ('parameter_end_position', 'hw_1_pos')]}",WF_101_13,3a9d4c35-0b8d-4a5a-8d6f-b4945a355a2c,picking up and transporting the workpiece from the sink_2 to the human_workstation,,,,
2021-06-30 15:30:30.241000+00:00,2021-06-30 15:30:30.241000+00:00,complete,success,1014,a_13140,WF_102,WF_102_14,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&business_key=WF_102,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos')]}",WF_102_14,,,200,0:00:41.218775,,
2021-06-30 15:30:32.393000+00:00,2021-06-30 15:31:07.612000+00:00,start,inProgress,1019,a_13157,WF_103,WF_103_14,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_103,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_103_14,a24ffdaf-dd67-465f-be81-b92473d33f10,unloading a empty bucket from slot 2,,,,
2021-06-30 15:30:35.491000+00:00,2021-06-30 15:30:35.491000+00:00,complete,success,1015,a_13147,WF_102,WF_102_14,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_14,,,200,0:00:40.734373,,
2021-06-30 15:30:35.516221+00:00,2021-06-30 15:30:40.563121+00:00,scheduled,assigned,1018,a_13162,WF_102,WF_102_14,/mm/drill,http://136.199.130.208:5000/mm/drill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&quantity=6&size=30&business_key=WF_102,mm_2,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'mm_2_initial_pos'), ('parameter_end_position', 'sm_2_lb_1_pos'), ('parameter_burn_workpiece_size', '30'), ('parameter_quantity', '6')]}",WF_102_14,,,,,,
2021-06-30 15:30:40.689000+00:00,2021-06-30 15:30:56.346000+00:00,start,inProgress,1018,a_13162,WF_102,WF_102_14,/mm/drill,http://136.199.130.208:5000/mm/drill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&quantity=6&size=30&business_key=WF_102,mm_2,0 days 00:00:22,"{'value': None, 'children': [('parameter_start_position', 'mm_2_initial_pos'), ('parameter_end_position', 'sm_2_lb_1_pos'), ('parameter_burn_workpiece_size', '30'), ('parameter_quantity', '6')]}",WF_102_14,fec0bb27-a5c9-4f07-be9a-276e9ee49ed0,"transporting the workpiece from the initial to the mill or drill, drilling 6 holes in size 30 and transporting it to the ejection afterwards",,,,
2021-06-30 15:30:41.813751+00:00,2021-06-30 15:30:42.419000+00:00,complete,success,1016,a_13152,WF_101,WF_101_13,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=sm_1_sink_2_pos&end=hw_1_pos&business_key=WF_101,vgr_1,0 days 00:00:39,"{'value': None, 'children': [('parameter_start_position', 'sm_1_sink_2_pos'), ('parameter_end_position', 'hw_1_pos')]}",WF_101_13,,,200,0:00:44.578088,,
2021-06-30 15:30:42.431380+00:00,2021-06-30 15:30:45.275111+00:00,scheduled,assigned,1017,a_13168,WF_101,WF_101_13,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_101,hw_1,0 days 00:01:42,"{'value': None, 'children': []}",WF_101_13,,,,,1,
2021-06-30 15:30:45.369000+00:00,2021-06-30 15:30:45.369000+00:00,start,inProgress,1017,a_13168,WF_101,WF_101_13,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_101,hw_1,0 days 00:01:42,"{'value': None, 'children': []}",WF_101_13,42f55ca9-5403-4678-b786-2bc1fb7f378b,,,,1,
2021-06-30 15:30:46.572000+00:00,2021-06-30 15:30:46.572000+00:00,complete,success,1017,a_13168,WF_101,WF_101_13,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_101,hw_1,0 days 00:01:42,"{'value': None, 'children': []}",WF_101_13,,,200,0:00:04.140620,1,
